SCHOOL_ID,ABSENCES_FIVE_OR_FEWER_PERCENT_ALL,ABSENCES_SIX_TO_FIFTEEN_PERCENT_ALL,ABSENCES_OVER_15_PERCENT_ALL,ABSENCES_CHRONIC_ABSENT_PERC_ALL,DROPOUT_7-12 Drop Outs -ALL Students,DROPOUT_7-12 Drop Outs -American Indian/Alaskan,DROPOUT_7-12 Drop Outs -Asian/Pacific Islander,DROPOUT_7-12 Drop Outs -Black,DROPOUT_7-12 Drop Outs -Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Female,DROPOUT_7-12 Drop Outs -Hispanic,DROPOUT_7-12 Drop Outs -Male,DROPOUT_7-12 Drop Outs -Multi-Racial,DROPOUT_7-12 Drop Outs -Not Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Students With Disability,DROPOUT_7-12 Drop Outs -Students Without Disability,DROPOUT_7-12 Drop Outs -White,CERTIFICATIONS_Positions_Average Annual Salary_Administrators,CERTIFICATIONS_Positions_Average Annual Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Annual Salary_Support Personnel,CERTIFICATIONS_Positions_Average Contract Days_Administrators,CERTIFICATIONS_Positions_Average Contract Days_PK-12 Teachers,CERTIFICATIONS_Positions_Average Contract Days_Support Personnel,CERTIFICATIONS_Positions_Average Daily Salary_Administrators,CERTIFICATIONS_Positions_Average Daily Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Daily Salary_Support Personnel,CERTIFICATIONS_Years Experience_Average_Administrators,CERTIFICATIONS_Years Experience_Average_PK-12 Teachers,CERTIFICATIONS_Years Experience_Average_Support Personnel,POVERTY_direct_cert_perc,INEXPERIENCED_Leaders,INEXPERIENCED_Teachers,WAIVED_Teachers,OUT_OF_FIELD_Teachers,GAA_ADEQUATE_PERCENT All Students English Language Arts,GAA_ADEQUATE_PERCENT All Students Mathematics,GAA_ADEQUATE_PERCENT All Students Science,GAA_ADEQUATE_PERCENT All Students Social Studies,GAA_LIMITED_PERCENT All Students English Language Arts,GAA_LIMITED_PERCENT All Students Mathematics,GAA_LIMITED_PERCENT All Students Science,GAA_LIMITED_PERCENT All Students Social Studies,GAA_PARTIAL_PERCENT All Students English Language Arts,GAA_PARTIAL_PERCENT All Students Mathematics,GAA_PARTIAL_PERCENT All Students Science,GAA_PARTIAL_PERCENT All Students Social Studies,GAA_THOROUGH_PERCENT All Students English Language Arts,GAA_THOROUGH_PERCENT All Students Mathematics,GAA_THOROUGH_PERCENT All Students Science,GAA_THOROUGH_PERCENT All Students Social Studies,LEXILE_LEXILE_MID_PERCENT,REVENUE_K-12 Expenditures Debt Services,REVENUE_K-12 Expenditures General Administration,REVENUE_K-12 Expenditures Instruction,REVENUE_K-12 Expenditures Instructional Support,REVENUE_K-12 Expenditures Maintenance and Operations,REVENUE_K-12 Expenditures Media,REVENUE_K-12 Expenditures Pupil Services,REVENUE_K-12 Expenditures Renovation and Capital Projects,REVENUE_K-12 Expenditures School Administration,REVENUE_K-12 Expenditures School food Services,REVENUE_K-12 Expenditures Transportation,INSTN_NAME
7611409,19.9,30.0,50.1,51.4,6.3,,,6.4,6.3,4.0,,8.6,,,10.4,5.7,,106873.12,66830.38,83251.98,235.2,203.34,210.42,454.39,328.66,395.64,15.2,11.59,21.61,50.0,40.0,61.0,20.0,,,,,,,,,,,,,,,,,,0.3230769230769231,0.0,0.0,7537.79,524.17,908.56,30.02,1059.96,0.0,1150.99,0.0,17.32,Therrell High School
7611411,19.6,28.5,51.9,52.7,5.0,,,5.0,5.0,,,5.0,,,,5.0,,113097.0,72152.15,82046.96,236.25,203.82,207.0,478.72,354.01,396.36,15.75,14.72,18.0,46.20000076,50.0,44.0,13.0,13.0,,,,,,,,,,,,,,,,,0.34285714285714286,0.0,0.0,14552.07,986.13,1947.51,0.66,1322.45,0.0,2805.73,0.0,27.47,B.E.S.T Academy
7611412,11.4,21.9,66.7,69.7,6.6,,,6.6,6.6,4.5,,8.7,,,10.5,5.8,,111650.8,66058.16,82052.22,235.2,203.49,210.02,474.71,324.63,390.69,16.2,11.03,15.94,58.29999924,20.0,58.0,17.0,11.0,,,,,,,,,,,,,,,,,0.22932330827067668,0.0,0.0,8048.66,312.45,708.76,0.84,940.26,0.0,1380.25,0.0,22.47,South Atlanta High School
7611413,11.5,14.7,73.8,77.6,6.5,,,6.7,6.5,4.9,,8.1,,,,6.2,,118445.18,66055.0,77853.28,242.12,202.66,205.69,489.21,325.94,378.49,13.0,9.61,14.36,68.09999847,,69.0,12.0,30.0,,,,,,,,,,,,,,,,,0.13157894736842105,0.0,0.0,18048.99,0.0,846.76,0.0,1.21,0.0,0.52,0.0,0.0,Carver High School
7611414,15.0,34.4,50.6,54.0,5.5,,,5.3,5.5,,,,,,,,,102531.51,65835.81,71835.71,236.38,202.18,205.62,433.75,325.63,349.37,11.75,11.09,16.66,72.19999695,51.0,53.0,,11.0,75.0,50.0,,,0.0,0.0,,,12.5,50.0,,,12.5,0.0,,,,0.0,0.0,10082.49,448.22,422.9,171.41,1244.17,0.0,1062.65,0.0,0.0,Michael R. Hollis Innovation Academy
7611418,15.2,28.3,56.5,62.2,5.4,,,5.5,5.4,4.6,,6.3,,,,5.2,,98211.67,64545.7,77006.13,234.5,201.99,208.15,418.81,319.55,369.95,10.0,11.88,15.63,68.80000305,83.0,78.0,19.0,18.0,40.0,45.8,,,0.0,4.2,,,24.0,20.8,,,36.0,29.2,,,,0.0,0.0,8215.87,772.92,461.37,0.0,887.42,0.0,1152.05,0.0,54.37,John Lewis Invictus Academy
7611563,52.8,31.7,15.5,16.2,2.5,,,5.5,5.2,,,4.0,,1.7,,1.9,,103309.57,67547.85,80272.33,236.25,202.0,214.56,437.29,334.4,374.13,13.0,12.42,13.56,19.20000076,43.0,44.0,10.0,,63.6,40.9,,,4.5,4.5,,,13.6,54.5,,,18.2,0.0,,,,0.0,0.0,7028.6,19.12,458.43,4.71,740.5,0.0,680.36,0.0,0.0,David T Howard Middle School
7613067,38.9,37.9,23.2,22.6,3.6,,,5.8,,4.5,,2.8,,4.2,,3.4,,103393.0,66941.83,72135.31,237.0,202.0,209.0,436.26,331.4,345.15,13.57,12.18,12.36,17.20000076,,48.0,,10.0,73.3,66.7,,,0.0,0.0,,,6.7,26.7,,,20.0,6.7,,,,0.0,0.0,6966.11,64.25,408.04,52.0,201.43,0.0,880.87,0.0,0.0,Sutton Middle School
7614058,24.0,22.8,53.2,56.2,13.5,,,14.0,13.5,11.6,,15.1,,,13.5,13.5,,113363.96,63047.22,77843.22,237.0,203.15,207.43,478.33,310.36,375.27,15.57,9.8,15.57,62.40000153,62.0,71.0,30.0,21.0,41.7,41.7,50.0,33.3,25.0,16.7,16.7,16.7,8.3,25.0,25.0,33.3,25.0,16.7,8.3,16.7,0.27155172413793105,0.0,0.0,7469.54,257.51,944.3,115.82,944.36,0.0,1244.66,0.0,18.35,Douglass High School
7614560,38.2,37.5,24.3,24.2,3.5,,,6.9,8.1,3.3,,3.6,,2.2,7.2,3.1,1.3,111900.5,70678.23,77435.68,234.5,202.64,212.18,477.19,348.78,364.95,16.83,14.7,16.91,16.10000038,17.0,30.0,,,,,,,,,,,,,,,,,,,0.7342465753424657,0.0,0.0,7125.7,63.07,631.74,88.6,476.33,0.0,890.7,0.0,7.48,Grady High School
7640191,49.6,34.1,16.3,13.2,0.9,,,,,,2.2,1.0,,,,0.7,,126062.45,76860.41,86091.85,230.87,192.63,204.46,546.02,399.02,421.07,26.62,16.34,16.9,7.0,44.0,37.0,,,,,,,,,,,,,,,,,,,0.7807228915662651,0.0,0.92,7149.86,19.67,1041.66,137.87,844.0,0.0,896.39,0.0,26.72,Buford High School
7661050,44.6,37.7,17.7,16.5,1.8,,,2.3,2.7,1.2,,2.4,,1.2,,1.7,1.6,85071.61,66161.5,78121.11,217.32,192.18,195.31,391.46,344.27,400.0,14.57,14.01,20.17,20.10000038,56.0,35.0,,10.0,,,,,,,,,,,,,,,,,0.5573770491803278,0.0,0.0,6156.39,17.4,560.74,63.41,0.91,0.0,908.52,0.0,0.0,Carrollton High School
7672050,54.4,33.8,11.8,8.1,1.2,,,,,,,1.6,,1.1,,1.2,,96385.22,69453.53,75910.16,225.26,192.44,196.4,427.88,360.92,386.51,19.5,16.48,17.14,14.10000038,25.0,36.0,,,,,,,,,,,,,,,,,,,0.6090651558073654,0.0,1.36,5908.52,259.65,537.65,59.32,447.43,0.0,559.34,0.0,0.0,Cartersville High School
7720378,46.3,21.7,32.0,31.3,7.8,,,,7.8,8.2,8.0,7.4,,,,8.0,,100042.76,60177.89,66116.03,225.0,190.6,198.48,444.63,315.73,333.12,21.5,15.21,9.83,28.0,100.0,97.0,14.0,,,,,,,,,,,,,,,,,,0.2125984251968504,0.0,0.0,8173.11,26.87,1055.16,264.26,491.05,0.0,932.76,0.0,669.27,The Dalton Academy
7724050,21.1,31.0,47.9,41.6,2.8,,,,5.1,1.7,2.6,3.7,,1.8,6.3,2.3,,103319.29,64008.43,72151.47,220.25,192.08,200.0,469.1,333.24,360.76,28.0,16.94,15.5,13.60000038,67.0,33.0,,,,,,,,,,,,,,,,,,,0.5553602811950791,0.0,0.0,7255.16,61.7,931.65,178.84,687.34,0.0,526.94,0.0,463.61,Dalton High School
7733050,31.6,43.4,25.0,23.6,0.7,,,,,,,,,0.7,,0.6,,90751.33,67223.9,77694.0,216.15,191.06,200.67,419.85,351.85,387.18,15.89,14.56,16.0,6.900000095,78.0,35.0,,,,,,,,,,,,,,,,,,,0.774712643678161,0.0,0.0,7895.42,147.4,591.41,117.16,656.06,0.0,979.75,125.92,59.76,Decatur High School
7740412,42.7,23.8,33.6,57.3,7.5,,,8.2,7.5,,,,,,,,,91768.71,47063.15,,223.56,188.77,,410.49,249.32,,18.0,16.2,,58.90000153,100.0,37.0,,68.0,,,,,,,,,,,,,,,,,,0.0,296.1,4403.54,2420.58,1562.43,0.0,0.0,0.0,4727.72,0.0,0.0,Moore Street Facility
7763050,30.5,34.4,35.1,35.5,4.2,,,4.8,4.2,3.3,4.5,5.1,,,4.5,4.2,3.1,91625.81,60932.24,67904.45,232.78,191.64,203.68,393.62,317.95,333.38,22.22,15.2,15.1,19.5,43.0,43.0,,,40.0,40.0,30.0,10.0,30.0,50.0,50.0,50.0,20.0,10.0,20.0,20.0,10.0,0.0,0.0,20.0,0.33206831119544594,0.0,0.0,4795.07,172.35,558.98,40.5,284.7,0.0,815.17,0.0,0.0,Gainesville High School
7790174,31.9,40.8,27.4,22.8,1.0,,,,,,,,,,,,1.1,101444.66,68964.68,68421.64,218.24,191.07,196.96,464.84,360.95,347.39,26.8,17.97,19.88,7.0,57.0,30.0,,,,,,,,,,,,,,,,,,,0.6943521594684385,0.0,0.0,5753.67,28.63,735.33,96.45,572.16,0.0,645.21,0.0,0.0,Jefferson High School
7810101,29.8,36.9,33.2,35.0,1.7,,,1.6,2.7,1.2,2.4,2.2,,1.4,,1.6,,115202.11,69830.35,79412.93,225.77,191.21,196.24,510.25,365.21,404.67,21.75,14.51,17.58,20.60000038,47.0,42.0,10.0,,,,,,,,,,,,,,,,,,0.5714285714285714,0.0,0.0,6290.45,213.5,474.67,80.37,865.38,0.0,639.29,0.0,0.0,Marietta High School
7810203,34.0,37.1,28.9,28.7,0.8,,,,,,,,,,,,,114242.29,70527.18,80621.7,212.72,190.43,191.97,537.06,370.35,419.96,23.4,14.7,17.88,24.0,11.0,23.0,,,41.7,16.7,,,8.3,8.3,,,41.7,75.0,,,8.3,0.0,,,,0.0,0.0,7069.8,286.52,454.88,102.15,326.25,0.0,777.28,0.0,0.0,Marietta Middle School
78201080108,6.9,14.2,79.0,93.1,31.8,36.7,,31.6,30.9,30.0,33.2,33.6,31.9,32.3,33.2,31.6,31.5,103968.85,67728.11,69453.62,228.87,190.87,196.68,454.26,354.84,353.13,24.2,22.62,22.82,20.70000076,,30.0,,,,,,,,,,,,,,,,,,,0.5382165605095541,0.0,420.07,3851.76,1425.62,479.58,0.0,1095.83,3.17,2022.18,125.54,50.03,Mountain Education Charter High School
78201200120,70.3,25.1,4.7,10.1,3.1,,,2.9,2.4,3.1,3.1,3.0,4.6,3.3,2.3,3.2,3.1,63853.18,47291.4,53404.11,222.53,196.22,215.52,286.94,241.01,247.8,13.86,10.71,11.87,37.40000153,92.0,78.0,,,40.0,35.7,32.8,30.0,20.7,20.7,17.2,16.0,20.7,32.1,39.1,30.0,18.6,11.4,10.9,24.0,0.6409495548961425,0.0,61.4,6823.3,14.35,37.9,0.0,588.28,0.0,545.52,0.0,0.0,Georgia Cyber Academy
78204120412,86.1,7.0,6.9,7.6,5.2,,,4.2,7.6,4.5,5.1,6.0,6.2,3.8,5.8,5.0,6.0,98615.6,52654.31,53144.77,195.0,193.88,193.89,505.72,271.58,274.1,18.3,13.61,10.53,22.20000076,50.0,39.0,,,27.1,44.1,46.7,32.5,5.1,8.5,11.1,5.0,28.8,32.2,24.4,27.5,39.0,15.3,17.8,35.0,0.7423076923076923,36.42,250.2,5057.2,293.84,5.3,0.0,244.42,0.0,705.47,0.0,0.0,Georgia Connections Academy
78206130613,15.2,14.8,70.0,87.5,30.9,,38.7,32.6,31.9,30.5,32.5,31.2,33.3,28.0,30.9,30.9,28.8,124930.19,62615.99,66224.52,182.41,175.51,177.51,684.9,356.77,373.07,29.67,18.57,19.72,21.60000038,,47.0,,24.0,,,,,,,,,,,,,,,,,0.5730994152046783,0.0,885.04,3607.33,1689.95,61.87,0.0,2206.08,0.0,1587.96,0.0,0.0,Foothills Charter High School (Central Office - Athens)
78206180618,11.9,11.0,77.1,87.8,26.9,,,27.5,27.8,25.2,27.9,28.9,23.8,25.7,25.3,27.2,26.5,102273.22,82206.72,79636.99,189.52,189.88,189.52,539.63,432.95,420.2,27.56,18.38,18.55,24.79999924,57.0,38.0,,30.0,,,,,,,,,,,,,,,,,0.42934782608695654,0.0,1905.62,2170.68,194.26,1449.38,0.0,1741.57,0.0,1516.78,0.0,0.0,Coastal Plains Charter High School - Candler Campus
7840111,27.4,36.7,35.9,36.3,3.5,,,,3.5,,,4.8,,,,3.1,,101096.44,63193.68,64717.41,218.89,194.7,190.0,461.86,324.57,340.62,25.33,18.5,21.67,36.29999924,,41.0,,31.0,,,,,,,,,,,,,,,,,0.38317757009345793,0.0,0.0,6399.64,67.88,213.32,138.81,5.94,0.0,904.18,0.0,0.0,Pelham High School
7850193,36.0,29.6,34.4,31.3,1.5,,,2.2,1.5,0.9,,2.1,,,,1.5,,98073.17,60566.82,68815.04,225.56,192.65,208.29,434.81,314.38,330.38,17.11,14.24,10.44,28.20000076,29.0,42.0,,,,,,,,,,,,,,,,,,,0.45278969957081544,0.0,0.0,6074.36,29.05,876.16,63.27,252.67,4.85,720.8,0.0,0.0,Rome High School
7860300,24.8,39.2,36.0,30.5,1.6,,,,,,,,,,,,,89965.25,68949.89,61373.48,215.0,192.06,195.71,418.44,359.0,313.59,18.25,16.03,5.75,16.10000038,,39.0,,,,,,,,,,,,,,,,,,,0.64,0.0,0.0,6720.85,37.01,663.9,52.07,571.06,0.0,858.17,0.0,0.0,Social Circle High School
7894052,40.5,28.7,30.8,30.2,2.3,,,2.4,2.3,2.5,,,,,,1.8,,88973.03,58231.71,71993.16,218.12,193.09,211.6,407.91,301.57,340.22,18.57,14.98,15.75,29.70000076,,52.0,,17.0,,,,,,,,,,,,,,,,,0.5074626865671642,0.0,0.0,5975.33,207.95,0.0,17.09,863.26,0.0,854.29,0.0,70.89,Thomasville High School
7920103,35.7,42.3,22.0,22.4,2.4,,,,2.4,,,3.0,,,,2.6,,80626.81,54293.07,62665.11,208.26,190.33,192.71,387.14,285.25,325.17,20.17,12.57,13.39,43.0,53.0,49.0,14.0,,31.7,26.2,20.0,33.3,0.0,2.4,0.0,0.0,24.4,28.6,40.0,26.7,43.9,42.9,40.0,40.0,,0.0,0.0,5863.5,0.0,209.29,134.27,227.59,0.0,436.88,0.0,0.0,Valdosta Middle School
7920195,26.8,41.0,32.2,35.5,3.9,,,4.2,3.9,4.2,,3.5,,,8.3,2.8,,89298.14,51694.45,58916.99,206.84,190.53,192.65,431.72,271.31,305.82,20.14,10.27,11.24,65.09999847,29.0,50.0,17.0,,60.0,50.0,,,0.0,0.0,,,20.0,20.0,,,20.0,30.0,,,,0.0,0.0,5005.26,0.0,249.4,158.28,192.02,0.0,506.7,0.0,0.0,Newbern Middle School
7920273,26.5,36.0,37.5,38.1,1.6,,,1.8,1.6,1.2,,2.0,,,,1.6,,88137.32,56566.85,57008.56,218.11,193.91,195.49,404.1,291.72,291.62,20.1,12.32,11.85,39.5,33.0,53.0,10.0,10.0,,,,,,,,,,,,,,,,,0.41686746987951806,0.0,9.37,4369.31,20.97,66.03,57.55,301.62,0.0,472.02,0.0,0.0,Valdosta High School
8910104,100.0,0.0,0.0,0.0,26.9,,,32.6,28.0,,,26.9,,,,29.7,,,,,,,,,,,,,,31.79999924,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta Youth Detention Center
8910298,100.0,0.0,0.0,0.0,23.6,,,,26.0,,,23.6,,,,30.3,,,,,,,,,,,,,,18.79999924,100.0,69.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augusta Youth Development Campus
8910405,100.0,0.0,0.0,1.2,22.4,,,30.8,25.0,,,22.4,,,,23.5,,,,,,,,,,,,,,34.90000153,100.0,50.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muscogee Youth Development Center
8910598,100.0,0.0,0.0,0.0,19.0,,,22.2,22.9,19.0,,,,,,,,,,,,,,,,,,,,32.0,100.0,25.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Macon Youth Development Campus
